flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,coleman_liau_index,automated_readability_index,dale_chall_readability_score,avg_sentence_length,std_sentence_length,num_sentences,pos_distribution,dep_distribution,num_entities,type_token_ratio,hapax_ratio,avg_word_length,response_id
66.94,7.1,7.97,10.2,10.77,9.4,8.1,14.97872340425532,7.200736846758167,47,"{'PRON': 24, 'VERB': 73, 'ADP': 64, 'DET': 36, 'ADJ': 57, 'NOUN': 139, 'PUNCT': 103, 'PROPN': 94, 'ADV': 12, 'AUX': 18, 'CCONJ': 39, 'SCONJ': 12, 'PART': 20, 'SPACE': 3, 'NUM': 2, 'X': 8}","{'nsubj': 21, 'ROOT': 47, 'prep': 60, 'det': 36, 'amod': 50, 'pobj': 57, 'punct': 105, 'advmod': 20, 'compound': 72, 'acomp': 7, 'cc': 40, 'conj': 48, 'aux': 25, 'pcomp': 3, 'relcl': 9, 'dep': 8, 'nummod': 3, 'npadvmod': 3, 'appos': 4, 'dobj': 39, 'prt': 4, 'xcomp': 5, 'neg': 1, 'acl': 2, 'csubj': 4, 'poss': 7, 'meta': 4, 'expl': 1, 'nmod': 5, 'attr': 1, 'mark': 2, 'advcl': 4, 'csubjpass': 2, 'auxpass': 3, 'ccomp': 1, 'nsubjpass': 1}",45,0.56353591160221,0.7401960784313726,5.966850828729282,69
38.42,11.9,10.82,14.5,14.38,13.3,8.88,18.6,12.071690614231061,35,"{'PRON': 18, 'VERB': 43, 'ADP': 55, 'DET': 57, 'ADJ': 66, 'NOUN': 113, 'PUNCT': 86, 'PROPN': 142, 'AUX': 15, 'ADV': 4, 'CCONJ': 25, 'SCONJ': 3, 'SPACE': 4, 'NUM': 4, 'PART': 3, 'X': 13}","{'nsubj': 35, 'ROOT': 35, 'prep': 56, 'det': 57, 'amod': 62, 'pobj': 55, 'punct': 89, 'compound': 87, 'advmod': 6, 'attr': 7, 'cc': 25, 'expl': 1, 'conj': 38, 'aux': 7, 'relcl': 8, 'dobj': 29, 'dep': 5, 'appos': 8, 'nummod': 3, 'poss': 7, 'nmod': 5, 'npadvmod': 2, 'nsubjpass': 3, 'auxpass': 3, 'advcl': 5, 'meta': 5, 'acl': 2, 'ccomp': 2, 'pcomp': 1, 'acomp': 1, 'xcomp': 1, 'mark': 1}",79,0.5734870317002881,0.6582914572864321,6.726224783861672,70
56.96,8.9,8.51,11.6,12.81,11.8,8.6,14.978260869565217,8.606087659413673,46,"{'ADV': 5, 'PUNCT': 133, 'DET': 37, 'PROPN': 83, 'AUX': 11, 'ADP': 48, 'ADJ': 73, 'NOUN': 162, 'PRON': 23, 'CCONJ': 41, 'VERB': 49, 'SPACE': 9, 'NUM': 5, 'X': 6, 'SCONJ': 3, 'PART': 1}","{'ROOT': 46, 'punct': 134, 'det': 37, 'compound': 80, 'nsubj': 15, 'advmod': 7, 'prep': 48, 'amod': 72, 'pobj': 45, 'npadvmod': 7, 'poss': 11, 'cc': 41, 'conj': 65, 'mark': 1, 'aux': 8, 'relcl': 7, 'acomp': 1, 'pcomp': 3, 'dobj': 32, 'dep': 10, 'appos': 5, 'acl': 5, 'auxpass': 2, 'meta': 1, 'nmod': 1, 'advcl': 2, 'nsubjpass': 1, 'ccomp': 1, 'prt': 1}",46,0.5125348189415042,0.7065217391304348,6.259052924791086,71
45.86,11.1,10.97,13.0,14.38,13.7,9.67,17.0,9.339475705392294,31,"{'VERB': 49, 'PROPN': 75, 'ADP': 32, 'DET': 47, 'NOUN': 120, 'AUX': 8, 'ADJ': 59, 'PUNCT': 58, 'SCONJ': 2, 'CCONJ': 27, 'ADV': 11, 'PRON': 17, 'NUM': 2, 'X': 16, 'PART': 4}","{'csubj': 2, 'dobj': 35, 'prep': 32, 'det': 46, 'pobj': 32, 'ROOT': 31, 'amod': 60, 'attr': 2, 'punct': 61, 'mark': 2, 'nsubj': 23, 'advcl': 5, 'acomp': 2, 'cc': 27, 'conj': 35, 'advmod': 11, 'relcl': 8, 'nummod': 2, 'npadvmod': 4, 'compound': 64, 'nsubjpass': 2, 'auxpass': 2, 'acl': 1, 'meta': 10, 'poss': 6, 'aux': 6, 'xcomp': 2, 'nmod': 6, 'expl': 1, 'quantmod': 2, 'dative': 2, 'agent': 1, 'neg': 1, 'ccomp': 1}",51,0.6296296296296297,0.6898395721925134,6.511784511784512,72
64.51,8.0,10.04,11.4,10.61,10.1,8.94,17.741935483870968,7.955390714175672,31,"{'PROPN': 63, 'AUX': 24, 'ADV': 8, 'DET': 26, 'ADJ': 45, 'NOUN': 100, 'ADP': 45, 'PUNCT': 78, 'CCONJ': 32, 'VERB': 63, 'PRON': 26, 'PART': 13, 'SPACE': 11, 'NUM': 2, 'X': 8, 'SCONJ': 6}","{'nsubj': 27, 'ROOT': 31, 'advmod': 9, 'det': 26, 'amod': 37, 'attr': 8, 'prep': 38, 'pobj': 36, 'punct': 76, 'cc': 34, 'conj': 39, 'dobj': 38, 'expl': 1, 'aux': 22, 'ccomp': 4, 'relcl': 14, 'poss': 8, 'dep': 11, 'compound': 44, 'pcomp': 2, 'prt': 7, 'meta': 9, 'xcomp': 6, 'mark': 3, 'csubj': 3, 'nmod': 4, 'npadvmod': 1, 'acomp': 5, 'neg': 2, 'auxpass': 1, 'advcl': 4}",31,0.6505576208178439,0.7428571428571429,5.985130111524164,73
52.6,10.5,10.44,12.4,12.88,13.1,8.72,16.694444444444443,9.596930772226795,36,"{'ADV': 14, 'PUNCT': 74, 'DET': 59, 'PROPN': 52, 'AUX': 20, 'NOUN': 143, 'ADP': 59, 'ADJ': 67, 'VERB': 48, 'CCONJ': 28, 'PRON': 19, 'NUM': 2, 'X': 12, 'SCONJ': 2, 'PART': 2}","{'ROOT': 36, 'punct': 75, 'det': 59, 'nsubj': 37, 'amod': 68, 'attr': 13, 'prep': 57, 'pobj': 59, 'acl': 6, 'agent': 2, 'conj': 36, 'cc': 28, 'appos': 4, 'advmod': 13, 'relcl': 8, 'dobj': 31, 'compound': 30, 'npadvmod': 3, 'nummod': 2, 'nmod': 2, 'meta': 6, 'advcl': 7, 'nsubjpass': 2, 'auxpass': 3, 'ccomp': 1, 'poss': 5, 'aux': 4, 'mark': 2, 'acomp': 1, 'xcomp': 1}",62,0.5627009646302251,0.68,6.491961414790997,74
39.23,11.5,11.78,14.0,15.83,14.2,9.54,14.08108108108108,8.603513984722623,37,"{'VERB': 71, 'DET': 26, 'NOUN': 108, 'ADP': 41, 'PROPN': 25, 'CCONJ': 34, 'AUX': 21, 'ADJ': 41, 'PUNCT': 61, 'ADV': 10, 'SCONJ': 10, 'PART': 11, 'PRON': 43, 'NUM': 2, 'X': 17}","{'csubj': 3, 'det': 26, 'dobj': 29, 'prep': 41, 'pobj': 39, 'cc': 35, 'conj': 43, 'ROOT': 37, 'amod': 26, 'attr': 1, 'punct': 65, 'advmod': 9, 'advcl': 4, 'aux': 17, 'xcomp': 8, 'nsubj': 31, 'relcl': 10, 'ccomp': 13, 'npadvmod': 1, 'acl': 3, 'meta': 7, 'compound': 25, 'mark': 9, 'poss': 18, 'acomp': 10, 'neg': 2, 'nsubjpass': 2, 'auxpass': 2, 'nmod': 1, 'preconj': 1, 'dep': 1, 'pcomp': 2}",28,0.6963562753036437,0.75,7.6923076923076925,75
37.1,12.4,11.39,14.7,15.66,14.9,8.92,16.26829268292683,10.829103492483672,41,"{'PRON': 21, 'VERB': 49, 'ADP': 62, 'DET': 37, 'ADJ': 71, 'NOUN': 150, 'PUNCT': 85, 'PROPN': 104, 'AUX': 11, 'ADV': 4, 'CCONJ': 40, 'SPACE': 4, 'PART': 5, 'NUM': 4, 'X': 20}","{'nsubj': 34, 'ROOT': 41, 'prep': 62, 'det': 37, 'amod': 72, 'pobj': 59, 'punct': 90, 'compound': 66, 'advmod': 4, 'attr': 4, 'npadvmod': 3, 'poss': 6, 'conj': 58, 'cc': 40, 'aux': 9, 'relcl': 10, 'dobj': 34, 'dep': 4, 'advcl': 4, 'nummod': 2, 'appos': 3, 'nsubjpass': 3, 'auxpass': 2, 'meta': 8, 'acl': 4, 'pcomp': 3, 'nmod': 2, 'xcomp': 2, 'dative': 1}",73,0.5722222222222222,0.6456310679611651,6.883333333333334,76
49.72,9.6,10.33,11.6,12.57,11.0,9.42,15.146341463414634,6.866535944958181,41,"{'PRON': 32, 'VERB': 69, 'ADP': 50, 'DET': 34, 'ADJ': 62, 'NOUN': 116, 'PUNCT': 97, 'PROPN': 43, 'AUX': 30, 'CCONJ': 28, 'ADV': 24, 'PART': 7, 'SPACE': 10, 'NUM': 2, 'SCONJ': 8, 'INTJ': 1, 'X': 8}","{'nsubj': 33, 'ROOT': 41, 'prep': 49, 'det': 34, 'amod': 50, 'pobj': 46, 'punct': 96, 'attr': 4, 'conj': 32, 'cc': 29, 'advmod': 25, 'aux': 16, 'relcl': 4, 'ccomp': 4, 'dobj': 38, 'dep': 14, 'advcl': 9, 'compound': 30, 'mark': 6, 'nsubjpass': 7, 'auxpass': 6, 'csubj': 2, 'npadvmod': 4, 'acl': 1, 'appos': 2, 'meta': 8, 'acomp': 8, 'xcomp': 3, 'poss': 12, 'pcomp': 3, 'preconj': 1, 'dative': 1, 'nmod': 1, 'neg': 1, 'oprd': 1}",21,0.7647058823529411,0.8280542986425339,6.678200692041522,77
63.29,8.5,9.91,11.9,11.13,10.7,8.66,19.548387096774192,9.482883424555236,31,"{'PRON': 19, 'VERB': 56, 'ADP': 54, 'DET': 46, 'ADJ': 53, 'NOUN': 121, 'PUNCT': 59, 'CCONJ': 26, 'AUX': 13, 'ADV': 7, 'SPACE': 8, 'PROPN': 109, 'NUM': 5, 'PART': 5, 'X': 20, 'SCONJ': 5}","{'nsubj': 22, 'ROOT': 31, 'prep': 55, 'det': 46, 'amod': 54, 'pobj': 54, 'punct': 60, 'nsubjpass': 4, 'cc': 26, 'conj': 26, 'auxpass': 4, 'advmod': 10, 'expl': 1, 'attr': 1, 'aux': 11, 'relcl': 10, 'dative': 1, 'dobj': 32, 'ccomp': 1, 'compound': 85, 'dep': 8, 'npadvmod': 4, 'nummod': 5, 'acl': 5, 'acomp': 1, 'xcomp': 3, 'meta': 19, 'mark': 2, 'poss': 8, 'advcl': 5, 'appos': 6, 'prt': 2, 'nmod': 2, 'neg': 1, 'pcomp': 1}",53,0.5934718100890207,0.7,5.774480712166172,78
39.13,11.6,11.46,14.2,14.09,12.8,9.28,16.357142857142858,9.374030562121709,28,"{'PRON': 40, 'ADJ': 40, 'PART': 18, 'VERB': 64, 'SCONJ': 14, 'ADP': 37, 'NOUN': 73, 'CCONJ': 27, 'ADV': 6, 'PUNCT': 51, 'AUX': 24, 'DET': 20, 'NUM': 2, 'PROPN': 27, 'X': 15}","{'poss': 18, 'ROOT': 28, 'aux': 27, 'advcl': 6, 'mark': 11, 'nsubj': 27, 'ccomp': 11, 'acomp': 13, 'prep': 37, 'pobj': 32, 'cc': 27, 'conj': 33, 'xcomp': 7, 'advmod': 9, 'amod': 23, 'punct': 52, 'det': 20, 'relcl': 3, 'dobj': 26, 'npadvmod': 3, 'csubj': 3, 'compound': 14, 'pcomp': 3, 'acl': 5, 'meta': 11, 'attr': 3, 'appos': 1, 'neg': 2, 'oprd': 1, 'expl': 1, 'dep': 1}",20,0.6954314720812182,0.7299270072992701,7.527918781725888,79
38.72,11.7,11.93,14.4,15.72,14.0,9.34,15.121212121212121,7.184822284373838,33,"{'VERB': 70, 'ADP': 45, 'NOUN': 99, 'CCONJ': 32, 'PUNCT': 57, 'ADV': 10, 'DET': 23, 'ADJ': 47, 'PART': 9, 'AUX': 22, 'PRON': 35, 'NUM': 3, 'PROPN': 26, 'X': 13, 'SCONJ': 8}","{'csubj': 5, 'prep': 45, 'pobj': 41, 'cc': 32, 'conj': 38, 'punct': 58, 'advmod': 13, 'advcl': 9, 'det': 23, 'amod': 30, 'dobj': 31, 'ROOT': 33, 'aux': 19, 'acl': 7, 'nsubj': 26, 'relcl': 4, 'ccomp': 7, 'npadvmod': 1, 'poss': 16, 'dep': 1, 'compound': 22, 'meta': 10, 'pcomp': 4, 'acomp': 11, 'nsubjpass': 1, 'auxpass': 1, 'mark': 5, 'agent': 1, 'xcomp': 2, 'neg': 2, 'oprd': 1}",23,0.6541666666666667,0.7515923566878981,7.4625,80
53.92,10.0,11.26,12.2,12.35,12.2,9.36,18.764705882352942,8.714622004321283,34,"{'PRON': 33, 'VERB': 68, 'ADP': 68, 'DET': 31, 'ADJ': 59, 'NOUN': 127, 'PUNCT': 80, 'PROPN': 57, 'AUX': 28, 'ADV': 17, 'CCONJ': 26, 'PART': 16, 'SPACE': 10, 'NUM': 3, 'SCONJ': 6, 'X': 9}","{'nsubj': 29, 'ROOT': 34, 'prep': 65, 'det': 31, 'amod': 47, 'pobj': 61, 'punct': 82, 'advmod': 17, 'attr': 3, 'pcomp': 5, 'dobj': 33, 'conj': 28, 'cc': 26, 'compound': 52, 'aux': 24, 'relcl': 7, 'ccomp': 7, 'dep': 11, 'appos': 2, 'xcomp': 7, 'nsubjpass': 1, 'auxpass': 2, 'agent': 1, 'mark': 6, 'advcl': 11, 'csubj': 2, 'meta': 6, 'npadvmod': 1, 'neg': 3, 'poss': 15, 'acomp': 12, 'prt': 1, 'acl': 3, 'oprd': 1, 'nmod': 2}",23,0.7070063694267515,0.7702702702702703,6.3152866242038215,81
36.28,12.7,13.2,14.5,14.44,14.2,9.34,18.14814814814815,7.853773349792059,27,"{'VERB': 69, 'ADP': 44, 'PROPN': 18, 'ADJ': 36, 'NOUN': 107, 'CCONJ': 30, 'PUNCT': 49, 'ADV': 14, 'DET': 38, 'PART': 8, 'AUX': 16, 'PRON': 38, 'NUM': 2, 'SCONJ': 7, 'X': 14}","{'advcl': 6, 'prep': 43, 'nmod': 2, 'amod': 31, 'pobj': 40, 'cc': 30, 'conj': 35, 'punct': 51, 'advmod': 17, 'det': 38, 'compound': 19, 'dobj': 36, 'ROOT': 27, 'aux': 18, 'acl': 5, 'nsubj': 30, 'relcl': 10, 'ccomp': 4, 'poss': 13, 'mark': 4, 'dep': 1, 'xcomp': 5, 'meta': 12, 'agent': 1, 'prt': 1, 'npadvmod': 1, 'acomp': 5, 'preconj': 1, 'csubj': 2, 'pcomp': 2}",15,0.6375545851528385,0.7328767123287672,7.25764192139738,82
37.6,12.2,12.08,13.8,14.27,13.4,9.27,18.310344827586206,6.7420627574891,29,"{'PRON': 33, 'ADJ': 45, 'PART': 12, 'VERB': 82, 'SCONJ': 8, 'AUX': 18, 'DET': 29, 'NOUN': 109, 'ADP': 52, 'PROPN': 23, 'CCONJ': 31, 'PUNCT': 55, 'ADV': 16, 'NUM': 2, 'X': 16}","{'poss': 12, 'ROOT': 29, 'aux': 19, 'xcomp': 9, 'mark': 8, 'nsubj': 30, 'ccomp': 7, 'det': 28, 'dobj': 33, 'prep': 49, 'pobj': 46, 'cc': 31, 'conj': 38, 'acomp': 8, 'pcomp': 5, 'amod': 38, 'punct': 56, 'advmod': 15, 'relcl': 10, 'advcl': 5, 'compound': 20, 'csubj': 4, 'meta': 15, 'npadvmod': 2, 'nsubjpass': 1, 'auxpass': 1, 'agent': 1, 'preconj': 1, 'dep': 2, 'quantmod': 1, 'nummod': 1, 'acl': 3, 'attr': 2, 'prt': 1}",17,0.6377952755905512,0.7407407407407407,7.094488188976378,83
48.5,10.0,10.43,12.1,13.1,11.6,9.39,14.323529411764707,7.1402775866097,34,"{'PRON': 43, 'VERB': 65, 'ADP': 41, 'DET': 24, 'ADJ': 40, 'NOUN': 97, 'PUNCT': 56, 'PROPN': 16, 'AUX': 23, 'ADV': 17, 'CCONJ': 28, 'PART': 16, 'NUM': 1, 'SCONJ': 5, 'X': 15}","{'nsubj': 30, 'ROOT': 34, 'prep': 40, 'det': 23, 'amod': 27, 'pobj': 36, 'punct': 60, 'advmod': 19, 'attr': 2, 'conj': 36, 'cc': 28, 'aux': 25, 'relcl': 8, 'ccomp': 3, 'poss': 15, 'dobj': 32, 'npadvmod': 2, 'mark': 3, 'advcl': 5, 'xcomp': 7, 'csubj': 3, 'pcomp': 5, 'meta': 10, 'compound': 14, 'acl': 5, 'quantmod': 1, 'nummod': 1, 'acomp': 7, 'nmod': 1, 'prt': 1, 'neg': 1, 'preconj': 1, 'nsubjpass': 1, 'auxpass': 1}",16,0.7318181818181818,0.7950310559006211,7.004545454545455,84
47.28,10.5,11.22,13.1,13.74,12.5,8.68,16.405405405405407,7.719611597355454,37,"{'PRON': 65, 'VERB': 86, 'ADP': 53, 'DET': 27, 'ADJ': 48, 'NOUN': 111, 'PUNCT': 80, 'AUX': 27, 'CCONJ': 31, 'ADV': 16, 'PART': 9, 'SPACE': 8, 'NUM': 2, 'PROPN': 24, 'X': 6, 'SCONJ': 14}","{'nsubj': 38, 'ROOT': 37, 'prep': 50, 'det': 27, 'amod': 39, 'pobj': 45, 'punct': 80, 'csubj': 2, 'aux': 26, 'attr': 3, 'cc': 33, 'dobj': 44, 'conj': 34, 'advmod': 19, 'poss': 31, 'relcl': 9, 'ccomp': 9, 'dep': 9, 'compound': 14, 'appos': 3, 'meta': 5, 'acomp': 5, 'advcl': 13, 'mark': 10, 'pcomp': 5, 'prt': 2, 'nmod': 1, 'npadvmod': 3, 'xcomp': 3, 'oprd': 1, 'acl': 5, 'neg': 1, 'dative': 1}",14,0.651685393258427,0.7068965517241379,6.97378277153558,85
47.59,10.4,10.8,13.3,14.67,13.4,9.37,15.846153846153847,8.801335742268115,39,"{'VERB': 65, 'ADP': 60, 'DET': 30, 'ADJ': 52, 'NOUN': 141, 'PROPN': 77, 'AUX': 15, 'PART': 7, 'PRON': 22, 'PUNCT': 85, 'ADV': 6, 'CCONJ': 33, 'SPACE': 10, 'NUM': 2, 'X': 9, 'SCONJ': 4}","{'csubj': 1, 'prep': 57, 'det': 30, 'amod': 54, 'compound': 65, 'pobj': 52, 'ROOT': 39, 'attr': 2, 'aux': 15, 'relcl': 13, 'dobj': 36, 'nmod': 8, 'punct': 86, 'advmod': 10, 'nsubj': 31, 'ccomp': 1, 'cc': 33, 'poss': 4, 'conj': 36, 'dep': 12, 'appos': 2, 'advcl': 4, 'meta': 3, 'acl': 5, 'agent': 1, 'prt': 2, 'acomp': 2, 'xcomp': 2, 'pcomp': 7, 'npadvmod': 1, 'nsubjpass': 2, 'auxpass': 2}",41,0.5981873111782477,0.7070707070707071,6.646525679758308,86
47.28,10.5,10.74,12.5,12.18,11.1,8.98,15.81578947368421,8.139750620639736,38,"{'PRON': 48, 'VERB': 80, 'ADP': 50, 'DET': 35, 'ADJ': 49, 'NOUN': 112, 'PUNCT': 74, 'PROPN': 21, 'AUX': 29, 'CCONJ': 37, 'ADV': 19, 'PART': 13, 'SPACE': 12, 'NUM': 5, 'SCONJ': 10, 'X': 7}","{'nsubj': 34, 'ROOT': 38, 'prep': 49, 'det': 34, 'amod': 35, 'pobj': 44, 'punct': 73, 'acomp': 9, 'cc': 37, 'conj': 38, 'csubj': 3, 'aux': 25, 'attr': 3, 'poss': 17, 'advmod': 21, 'acl': 3, 'ccomp': 10, 'dobj': 41, 'dep': 13, 'compound': 18, 'mark': 8, 'advcl': 12, 'relcl': 5, 'xcomp': 6, 'meta': 8, 'nsubjpass': 2, 'auxpass': 2, 'oprd': 1, 'pcomp': 5, 'quantmod': 1, 'nummod': 1, 'npadvmod': 2, 'preconj': 1, 'nmod': 1, 'neg': 1}",20,0.6640625,0.7352941176470589,6.984375,87
49.11,9.8,10.67,12.2,13.22,11.4,9.42,14.941176470588236,6.389058553820918,34,"{'PRON': 22, 'VERB': 68, 'ADJ': 55, 'PART': 9, 'SCONJ': 8, 'AUX': 24, 'DET': 25, 'NOUN': 98, 'ADP': 52, 'PROPN': 24, 'PUNCT': 58, 'ADV': 18, 'CCONJ': 30, 'NUM': 3, 'X': 14}","{'nsubj': 26, 'ROOT': 34, 'acomp': 9, 'aux': 20, 'xcomp': 5, 'mark': 4, 'ccomp': 7, 'det': 25, 'dobj': 29, 'prep': 51, 'pobj': 45, 'punct': 60, 'advmod': 23, 'amod': 37, 'conj': 32, 'cc': 31, 'relcl': 6, 'poss': 6, 'npadvmod': 3, 'compound': 16, 'advcl': 5, 'csubj': 5, 'meta': 13, 'acl': 3, 'pcomp': 7, 'dep': 1, 'nmod': 2, 'attr': 2, 'preconj': 1}",18,0.6872427983539094,0.7305389221556886,6.802469135802469,88
49.01,9.9,11.14,12.4,13.04,11.3,9.56,13.36111111111111,7.257765105112431,36,"{'PRON': 28, 'VERB': 72, 'ADP': 45, 'DET': 22, 'ADJ': 36, 'NOUN': 99, 'PUNCT': 58, 'PROPN': 17, 'AUX': 23, 'ADV': 17, 'PART': 12, 'CCONJ': 28, 'NUM': 3, 'SCONJ': 5, 'X': 16}","{'nsubj': 25, 'ROOT': 36, 'prep': 44, 'det': 21, 'amod': 29, 'pobj': 40, 'punct': 60, 'csubj': 5, 'aux': 21, 'advmod': 18, 'attr': 3, 'relcl': 5, 'ccomp': 7, 'acomp': 8, 'cc': 29, 'conj': 35, 'pcomp': 4, 'dobj': 31, 'poss': 12, 'mark': 3, 'advcl': 3, 'xcomp': 6, 'meta': 11, 'compound': 11, 'acl': 4, 'quantmod': 1, 'nummod': 1, 'npadvmod': 2, 'dep': 3, 'preconj': 1, 'prt': 1, 'nmod': 1}",17,0.7053571428571429,0.7784810126582279,6.897321428571429,89
51.14,9.0,9.49,11.5,13.09,10.9,9.28,13.891304347826088,5.6845643818783715,46,"{'PRON': 38, 'VERB': 86, 'ADP': 49, 'DET': 27, 'ADJ': 64, 'NOUN': 142, 'PUNCT': 76, 'PROPN': 37, 'AUX': 25, 'CCONJ': 31, 'ADV': 12, 'PART': 10, 'SPACE': 4, 'NUM': 4, 'X': 30, 'SCONJ': 4}","{'nsubj': 29, 'ROOT': 46, 'prep': 46, 'det': 26, 'amod': 52, 'pobj': 43, 'punct': 76, 'attr': 5, 'conj': 40, 'cc': 32, 'dobj': 45, 'advmod': 13, 'aux': 19, 'relcl': 11, 'ccomp': 7, 'poss': 19, 'dep': 5, 'compound': 40, 'appos': 1, 'nummod': 5, 'nmod': 5, 'prt': 1, 'meta': 29, 'xcomp': 9, 'mark': 3, 'advcl': 5, 'pcomp': 5, 'npadvmod': 2, 'acomp': 6, 'oprd': 1, 'nsubjpass': 3, 'auxpass': 4, 'csubj': 2, 'quantmod': 1, 'neg': 1, 'agent': 1, 'preconj': 1}",31,0.7429467084639498,0.8143459915611815,6.746081504702194,90
55.13,9.6,10.5,12.1,12.53,11.7,9.2,14.617647058823529,8.349056677544134,34,"{'ADV': 14, 'PUNCT': 54, 'VERB': 73, 'ADP': 42, 'DET': 30, 'ADJ': 42, 'NOUN': 97, 'PRON': 49, 'AUX': 21, 'CCONJ': 17, 'PART': 11, 'NUM': 2, 'PROPN': 27, 'X': 16, 'SCONJ': 2}","{'ROOT': 34, 'punct': 56, 'advcl': 4, 'prep': 43, 'det': 30, 'amod': 35, 'pobj': 39, 'advmod': 16, 'nsubj': 31, 'aux': 24, 'relcl': 11, 'acomp': 7, 'cc': 17, 'conj': 19, 'dobj': 40, 'poss': 20, 'compound': 30, 'ccomp': 9, 'meta': 9, 'prt': 1, 'xcomp': 7, 'dep': 1, 'dative': 1, 'acl': 2, 'appos': 2, 'pcomp': 4, 'nmod': 1, 'csubj': 1, 'nsubjpass': 1, 'auxpass': 1, 'mark': 1}",16,0.6978723404255319,0.7560975609756098,6.604255319148936,91
47.89,10.3,11.09,12.5,12.81,11.5,9.2,14.461538461538462,8.307692307692308,39,"{'PRON': 40, 'ADJ': 57, 'PART': 10, 'VERB': 66, 'ADP': 53, 'NOUN': 112, 'PROPN': 25, 'CCONJ': 36, 'DET': 30, 'PUNCT': 61, 'ADV': 15, 'AUX': 31, 'NUM': 3, 'SCONJ': 10, 'X': 15}","{'poss': 21, 'ROOT': 39, 'aux': 22, 'advcl': 7, 'prep': 51, 'amod': 34, 'pobj': 47, 'compound': 20, 'cc': 37, 'conj': 37, 'pcomp': 6, 'det': 30, 'punct': 63, 'advmod': 22, 'nsubj': 28, 'relcl': 6, 'ccomp': 6, 'dobj': 29, 'nummod': 1, 'mark': 4, 'dep': 2, 'appos': 1, 'acl': 6, 'npadvmod': 2, 'csubj': 2, 'meta': 9, 'acomp': 14, 'nsubjpass': 3, 'auxpass': 4, 'xcomp': 7, 'agent': 1, 'attr': 2, 'nmod': 1}",19,0.7076923076923077,0.7717391304347826,6.869230769230769,92
56.15,9.2,9.9,11.5,12.35,11.3,8.63,15.64102564102564,6.494523055413018,39,"{'PRON': 42, 'VERB': 79, 'ADP': 52, 'DET': 34, 'ADJ': 59, 'NOUN': 123, 'PUNCT': 72, 'PROPN': 49, 'CCONJ': 33, 'ADV': 12, 'AUX': 21, 'PART': 7, 'SPACE': 7, 'X': 8, 'NUM': 2, 'SCONJ': 10}","{'nsubj': 30, 'ROOT': 39, 'prep': 50, 'det': 34, 'amod': 47, 'pobj': 49, 'punct': 74, 'compound': 49, 'cc': 33, 'conj': 41, 'dobj': 41, 'acl': 5, 'agent': 2, 'poss': 16, 'advmod': 14, 'aux': 16, 'ccomp': 3, 'dep': 7, 'appos': 1, 'csubj': 5, 'nummod': 1, 'meta': 6, 'nmod': 2, 'relcl': 6, 'attr': 4, 'mark': 7, 'advcl': 10, 'acomp': 7, 'pcomp': 4, 'neg': 2, 'auxpass': 1, 'xcomp': 3, 'npadvmod': 1}",17,0.6445182724252492,0.6958762886597938,6.395348837209302,93
56.05,9.2,10.24,11.9,13.22,12.1,8.89,16.29032258064516,7.108348333120289,31,"{'PRON': 44, 'ADJ': 44, 'PART': 11, 'VERB': 64, 'SCONJ': 9, 'ADP': 48, 'NOUN': 94, 'PROPN': 31, 'PUNCT': 53, 'DET': 19, 'AUX': 30, 'ADV': 12, 'CCONJ': 29, 'NUM': 2, 'X': 15}","{'poss': 18, 'ROOT': 31, 'aux': 25, 'advcl': 9, 'mark': 8, 'nsubj': 28, 'ccomp': 6, 'acomp': 8, 'prep': 47, 'compound': 21, 'pobj': 40, 'punct': 54, 'det': 19, 'advmod': 13, 'amod': 28, 'cc': 29, 'conj': 38, 'dobj': 37, 'acl': 3, 'nummod': 2, 'csubj': 2, 'nsubjpass': 1, 'auxpass': 1, 'meta': 13, 'relcl': 3, 'xcomp': 10, 'dep': 1, 'neg': 2, 'attr': 1, 'pcomp': 4, 'nmod': 1, 'prt': 2}",22,0.670995670995671,0.7290322580645161,7.043290043290043,94
38.52,11.8,11.71,14.2,15.77,14.4,9.22,17.848484848484848,7.0673007668103605,33,"{'VERB': 82, 'DET': 25, 'NOUN': 129, 'PART': 8, 'ADP': 49, 'PROPN': 48, 'SCONJ': 11, 'PRON': 49, 'ADJ': 37, 'PUNCT': 82, 'CCONJ': 27, 'SPACE': 8, 'NUM': 2, 'AUX': 18, 'X': 7, 'ADV': 7}","{'csubj': 1, 'det': 25, 'dobj': 29, 'aux': 21, 'acl': 2, 'compound': 49, 'prep': 51, 'pobj': 44, 'mark': 8, 'advcl': 5, 'poss': 19, 'ROOT': 33, 'amod': 32, 'punct': 82, 'nsubj': 44, 'ccomp': 13, 'cc': 27, 'conj': 34, 'dep': 9, 'nummod': 1, 'xcomp': 8, 'attr': 2, 'npadvmod': 4, 'nmod': 5, 'meta': 7, 'relcl': 9, 'acomp': 6, 'appos': 2, 'advmod': 10, 'pcomp': 6, 'prt': 1}",19,0.6470588235294118,0.7379679144385026,7.044982698961937,95
